event_id,weeks,req_room_type,size,L_slots,assigned_day,assigned_start_hour,room_id,room_campus
E:DO28EGM27I_1,32,General Teaching,15,2,Monday,14,,
E:KENVF6127V-00001_1,32,General Teaching,15,1,Friday,13,,
E:V5I11IXNGP_1,"10, 11, 12, 13, 14, 15, 16, 17, 18, 19",General Teaching,50,1,Thursday,11,,
E:WUSJBQ9ESL_1,"10, 11, 12, 13, 14, 15, 16, 17, 18",General Teaching,72,3,Friday,9,,
E:8899PJ52CG_1,32,General Teaching,15,2,Tuesday,11,,
E:KIQ6MY9SUR-00001_1,32,General Teaching,15,1,Tuesday,12,,
E:5PGS5XY3IP_1,32,General Teaching,40,2,Thursday,14,,
E:KBZOJXIB63_1,"9, 10",General Teaching,50,8,Thursday,10,,
E:TPBF6RYHUJ_1,9,General Teaching,290,2,Thursday,9,,
E:MZXW9TY9SC_1,32,General Teaching,10,2,Monday,16,,
E:9IHLVFUXU5_1,32,Laboratory,24,1,Thursday,14,,
E:31A2FVU4KH_1,32,Laboratory,48,1,Thursday,16,,
E:OCBQTP4Z59-00001_1,32,General Teaching,25,3,Thursday,10,,
E:IZI67HFTYJ_1,"10, 11, 12, 13, 14, 15, 16, 17, 18, 19",General Teaching,190,1,Monday,12,,
E:4C761IMHAS_1,32,General Teaching,10,2,Wednesday,12,,
E:FHY5W6V139_1,"10, 11, 12, 13",Laboratory,12,3,Friday,15,,
E:J8XJ4EU96P_1,32,Laboratory,45,4,Wednesday,13,,
E:JVPTUZZH7L_1,"27, 28, 29, 30, 32, 33, 34, 35, 36, 37",General Teaching,54,1,Tuesday,10,,
E:PA7JT9S9CA-00001_1,32,General Teaching,25,3,Monday,12,,
E:ZSYW3YGH8J_1,32,General Teaching,10,2,Monday,13,,
E:9XXM8WJQKM_1,32,General Teaching,19,1,Monday,14,,
E:9GQOKN18ZE_1,32,Laboratory,45,2,Tuesday,15,,
E:MMTZTO3FX4_1,32,General Teaching,10,2,Thursday,10,,
E:VSOKLTD3A8_1,32,General Teaching,10,2,Friday,16,,
E:PHMGOOXY7E_1,32,General Teaching,19,1,Thursday,14,,
E:D49C99756G-00001_1,"32, 34",Computer Laboratory,60,2,Wednesday,15,,
E:EGKVX66PDC_1,32,Laboratory,35,3,Tuesday,13,,
E:AYQ9A8O3MQ_1,32,General Teaching,10,2,Tuesday,9,,
E:TPZV42RL1I_1,32,General Teaching,10,2,Friday,9,,
E:M9AIM1TOKG_1,"26, 27, 28, 29, 30, 32, 33, 34, 35, 36, 37",General Teaching,67,2,Wednesday,9,,
E:Y6TCH97D6T_1,32,General Teaching,10,2,Monday,16,,
E:KLCU3Z3ALA_1,32,General Teaching,12,1,Thursday,14,,
E:LVL33BOYN8_1,32,General Teaching,10,2,Tuesday,16,,
E:BA35GWXITX_1,32,General Teaching,10,2,Thursday,15,,
E:VM84IWOPPY_1,32,Laboratory,48,1,Wednesday,9,,
E:1V9FN1X3O4_1,32,Laboratory,24,1,Friday,13,,
E:42FJBEJGLT-00004_1,32,General Teaching,10,2,Thursday,9,,
E:UP8FI8N1T4_1,32,General Teaching,10,2,Tuesday,14,,
E:UWDYY6RO7G_1,32,General Teaching,10,2,Tuesday,9,,
E:ZR6KVTPVG9_1,32,General Teaching,75,1,Monday,15,,
E:5WMZTUHEXD_1,"10, 11, 12, 13, 14, 15, 16, 17, 18, 19",General Teaching,30,1,Monday,16,,
E:W24AN6N7XO_1,32,General Teaching,10,2,Friday,9,,
E:F29YI2OZFJ_1,32,General Teaching,10,2,Thursday,9,,
E:MRW8S98JBG_1,"10, 11, 12, 13, 14, 15, 17, 18, 19",General Teaching,60,1,Monday,14,,
E:TJVKUYMXR5-00002_1,32,General Teaching,6,2,Friday,9,,
E:FMGQYJUGRD_1,32,General Teaching,6,2,Friday,12,,
E:E5DY97XN27-00001_1,9,General Teaching,275,1,Thursday,17,,
E:FHPSN75ETS_1,32,General Teaching,120,4,Tuesday,10,,
E:KNVIZ92OC8_1,"9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19",General Teaching,72,1,Friday,14,,
E:G77DCOWHGO_1,32,General Teaching,6,2,Friday,10,,
E:N17LTWQYY9_1,"27, 29, 32, 34, 36",Laboratory,85,3,Monday,15,,
E:G6TAFHYDQ5-00002_1,"30, 32, 36",General Teaching,25,2,Tuesday,13,,
E:5AC52BFQMU_1,32,General Teaching,10,2,Tuesday,15,,
E:HQUVWQ94QX_1,32,General Teaching,10,2,Friday,11,,
E:C3R2ZDBG2N_1,"26, 27, 28, 29, 30, 32, 33, 34, 35, 36, 37",Computer Laboratory,13,2,Tuesday,15,,
E:GX9C6XM4L5_1,32,General Teaching,10,2,Thursday,10,,
E:42FJBEJGLT_1,32,General Teaching,10,2,Friday,15,,
E:X781W6S26N_1,"28, 30, 33, 35, 37",General Teaching,40,1,Wednesday,11,,
E:ZXT3YNH46L_1,"27, 29, 32, 34, 36",General Teaching,40,1,Monday,17,,
E:VEKGLWOO3A_1,32,General Teaching,10,2,Thursday,14,,
E:ZUXLCA49WQ_1,"10, 11, 12, 13, 14, 15, 16, 17, 18, 19",General Teaching,80,1,Friday,16,,
E:Y6TP4P4YN1_1,32,General Teaching,19,1,Monday,16,,
E:BMEIDKGQNF_1,32,General Teaching,10,2,Monday,13,,
E:553DV5SFDZ_1,32,Laboratory,35,3,Friday,10,,
E:X2Q7OZ2YQ9_1,"9, 10",Teaching Studio,50,2,Thursday,15,,
E:6T3DIY2UUJ_1,"28, 30, 33, 35, 37",Laboratory,85,3,Friday,12,,
E:5M5JOTCB6D_1,32,General Teaching,19,1,Tuesday,11,,
E:F8YA5AVT5C_2,"26, 27, 28, 29, 30, 32, 33, 34, 35, 36, 37",Laboratory,50,3,Thursday,13,,
E:K8PLN335WZ_1,32,Laboratory,35,3,Friday,12,,
E:PTDBEVT2XD_1,32,General Teaching,10,2,Thursday,10,,
E:G85ENV3O62_1,"26, 27, 28, 29, 30, 32, 33, 34, 35, 36, 37",General Teaching,90,2,Monday,16,,
E:M4GBCNH68D_1,32,General Teaching,10,2,Friday,16,,
E:GMET85G7AK_1,32,General Teaching,10,2,Wednesday,13,,
E:EFJS2COP53_1,32,General Teaching,10,2,Friday,12,,
E:5EANQZBU3P_1,"11, 14, 17",Laboratory,54,3,Wednesday,10,,
E:EW9K4GT4YA_1,"10, 11, 12, 13, 14, 15, 16, 17, 18, 19",No room required,500,2,Monday,9,,
E:AMAJ5OWMZN-00002_1,"26, 27, 28, 29, 30, 32, 33, 34, 35, 36, 37",General Teaching,300,1,Wednesday,15,,
E:1N7S9C82WK_1,32,General Teaching,10,2,Friday,12,,
E:OMREVM4JQZ_1,32,Laboratory,35,3,Friday,15,,
E:TKDLMR48GA_1,32,Teaching Studio,41,2,Tuesday,16,,
E:UOA13PB1HG_1,"26, 27, 28, 29, 30, 32, 33, 34, 35, 36, 37",General Teaching,10,2,Wednesday,11,,
E:WE5K289IPW_1,32,General Teaching,75,1,Thursday,10,,
E:1WUOTJ94UL_1,"26, 27, 28, 29, 30, 32, 33, 34, 35, 36, 37",General Teaching,51,1,Friday,11,,
E:S3NMZXWJEL_1,32,Laboratory,45,4,Tuesday,11,,
E:LXOLCV8X3S_1,"26, 28, 29, 30, 31, 33, 34, 36, 37",General Teaching,87,1,Thursday,15,,
E:98BBJNNPIQ_1,32,Laboratory,36,1,Wednesday,9,,
E:MXI8CGH7IZ_1,32,General Teaching,20,1,Tuesday,11,,
E:PZJ39DPLMN_1,"9, 10, 11, 12, 13, 14",General Teaching,50,1,Tuesday,17,,
E:QFUEDKYPCV_1,"26, 27, 28, 29, 30, 32, 33, 34, 35, 36, 37",General Teaching,35,2,Friday,11,,
E:AMAJ5OWMZN_1,"26, 27, 28, 29, 30, 32, 33, 34, 35, 36, 37",General Teaching,300,1,Monday,13,,
E:FY83DB6HUX_1,"11, 12, 13, 14, 15, 16, 17, 18, 19",Computer Laboratory,130,3,Friday,13,,
E:TW5DYULI17_1,"9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19",General Teaching,90,1,Thursday,16,,
E:JLU6MWXSSS_1,32,General Teaching,240,1,Thursday,14,,
E:M3AY93195B_1,32,Foyer,60,2,Thursday,9,,
E:9CX7LTH22B_1,32,Foyer,60,2,Friday,14,,
E:UFR3NELVIM_1,32,General Teaching,62,1,Friday,11,,
E:4QD5OEGDE2_1,32,Teaching Studio,84,1,Monday,13,,
E:HFFELHSNHK_1,"28, 33",Computer Laboratory,74,3,Wednesday,11,,
E:JUCJD7FY42_1,"26, 28, 34",General Teaching,11,1,Friday,12,,
E:FBK7UJJ2YJ_1,32,General Teaching,35,2,Monday,14,,
E:V9QA3QSDDQ_1,32,General Teaching,35,2,Wednesday,15,,
E:SA9SS52Z8Y_1,"9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19",General Teaching,120,2,Wednesday,12,,
E:QUQ8Z7L8MB_1,32,General Teaching,50,2,Tuesday,14,,
E:192SHCYZYZ_1,32,General Teaching,30,2,Wednesday,9,,
E:48WY675SII_1,32,General Teaching,50,2,Monday,9,,
E:4SULIPM8JL_1,32,General Teaching,175,1,Wednesday,17,,
E:YIM67LBSLE_1,32,General Teaching,20,2,Tuesday,16,,
E:NJD74TWBMM_1,"28, 30, 33, 35, 37",General Teaching,40,1,Thursday,14,,
E:6LT7F5DWV1-00001_1,"32, 33, 34, 35, 36, 37",Teaching Studio,35,1,Thursday,10,,
E:DKJWT7YQCL_1,"26, 27, 28, 29, 30, 32, 33, 34, 35, 36",General Teaching,42,1,Tuesday,12,,
E:ID8T6NHKZN_1,32,General Teaching,25,3,Friday,14,,
E:ZA92D9UXS9_1,"26, 27, 28, 29, 30, 32, 33, 34, 35, 36, 37",General Teaching,22,3,Thursday,14,,
E:6T3DIY2UUJ_2,"28, 30, 33, 35, 37",Laboratory,85,3,Wednesday,12,,
E:VZ4JK7W75U_1,32,General Teaching,25,2,Thursday,10,,
E:33A9J399E7_1,33,General Teaching,30,2,Monday,16,,
E:9NSLK4VZ77_1,33,General Teaching,14,1,Wednesday,14,,
E:G2QYPD9TZV_1,33,Computer Laboratory,40,1,Wednesday,13,,
E:KK8D54US32_1,33,No room required,140,1,Monday,9,,
E:3E9X2GQVI1_1,"9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19",Computer Laboratory,100,3,Monday,11,,
E:6KPPTKQQZZ_1,"26, 27, 28, 29, 30, 32, 33, 34, 35, 36, 37",General Teaching,160,2,Friday,9,,
E:2I1Y1KXZR9_1,"9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19",General Teaching,72,1,Thursday,16,,
E:WEWZIQ9KA7_1,33,Computer Laboratory,40,1,Wednesday,17,,
E:OKN6U1YE5R_1,"9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19",General Teaching,120,1,Thursday,16,,
E:BDFZSXN8KG_1,33,Computer Laboratory,40,1,Wednesday,12,,
E:X4WRAFAUF1_1,9,General Teaching,291,1,Monday,10,,
E:85F94QGQQQ_1,33,General Teaching,14,1,Wednesday,11,,
E:RT2RVLDBHD_1,"27, 29, 32, 34, 36",Laboratory,85,3,Friday,15,,
E:9GKJDRWTXZ_1,33,General Teaching,40,3,Monday,10,,
E:DRWE293C4N_1,33,Computer Laboratory,40,1,Tuesday,17,,
E:W1O5L2JF2K_1,"26, 27, 28, 29, 30, 32, 33, 34, 35, 36, 37",General Teaching,7,1,Monday,14,,
E:ECTC38LPK1-00001_1,"26, 27",General Teaching,5,2,Tuesday,15,,
E:4DZIJBOYQO_1,33,General Teaching,20,2,Friday,12,,
E:97SQRRUYSR_1,"26, 27, 28, 29, 30, 32, 33, 34, 35, 36, 37",Computer Laboratory,26,3,Wednesday,13,,
E:BHIHHQP4GF_1,33,Computer Laboratory,40,1,Tuesday,15,,
E:D8H6IY4TXZ_1,33,General Teaching,30,2,Friday,12,,
E:T6YU5U9HXA_1,"9, 10",General Teaching,70,3,Monday,13,,
E:9HK3FPEY7T_1,33,General Teaching,29,2,Wednesday,15,,
E:CG6UHEE93X_1,"28, 29, 30, 31",General Teaching,16,2,Tuesday,14,,
E:1V9W1A95G9_1,"9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19",General Teaching,65,2,Monday,11,,
E:D2LO3K1PV2_1,33,General Teaching,29,2,Monday,11,,
E:9786JBD3JA_1,33,General Teaching,100,4,Thursday,10,,
E:VGVGO2NMY1_1,33,General Teaching,250,1,Monday,16,,
E:AWBZ1LT7N9_1,33,No room required,30,8,Monday,9,,
E:1PHTIKA1AS_1,33,General Teaching,16,2,Monday,10,,
E:9MMOHE77FW_1,33,General Teaching,16,6,Monday,11,,
E:1MSSB1N67J_1,"27, 28, 29, 30, 32, 33, 34, 35, 36, 37",General Teaching,36,1,Wednesday,13,,
E:EKWHOO5UUO_1,"26, 27, 28, 29, 30, 32, 33, 34, 35, 36, 37",Laboratory,50,3,Friday,15,,
E:C3F489SL8M-00001_1,33,ECA Specialist Space,10,4,Tuesday,12,,
E:C1997OP126_1,"9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19",General Teaching,16,2,Monday,11,,
E:D9FMH5CHCF-00002_1,33,ECA Studio Space,100,7,Tuesday,9,,
E:D9FMH5CHCF-00002_2,33,ECA Studio Space,100,7,Monday,10,,
E:C3F489SL8M-00001_2,33,ECA Specialist Space,10,4,Monday,12,,
E:9DS4YMMLXV_1,33,ECA Specialist Space,20,2,Thursday,13,,
E:3R2CL8H73G_1,33,General Teaching,15,2,Thursday,14,,
E:DR412OZ46D_1,"10, 11, 12, 13, 14, 15, 16, 17, 18, 19",Computer Laboratory,80,1,Monday,12,,
E:GQEK4PE3DC_1,33,No room required,8,3,Monday,9,,
E:U5QRMSUKYW_1,"9, 10, 11, 14, 15",General Teaching,70,2,Wednesday,14,,
E:99WKI1QMIL_1,33,General Teaching,20,4,Friday,12,,
E:G9ZBOWXBOZ_1,"9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19",General Teaching,65,2,Monday,11,,
E:8EQKWP5Q5R_1,33,No room required,20,3,Monday,9,,
E:XPB1HBZYHK-1_1,33,General Teaching,25,2,Friday,12,,
E:7DB1QX5N3V-00001_1,"34, 35",Computer Laboratory,57,2,Friday,10,,
E:QI42JARJ9G_1,"27, 28, 29, 30, 32, 33, 34, 35, 36, 37",General Teaching,35,1,Friday,14,,
E:L4AWPPD5OD_1,33,General Teaching,15,1,Monday,15,,
E:6GKS54VKB1_1,33,General Teaching,24,2,Wednesday,16,,
E:7RS65T5W9H_1,"10, 12, 13, 14, 15, 16, 17, 18, 19",General Teaching,30,2,Friday,9,,
E:HTPJNIPSI6_1,33,General Teaching,15,1,Friday,17,,
E:1ZVWWR8OLF_1,33,General Teaching,10,3,Wednesday,10,,
E:BMC8FK5QM9-00001_1,33,ECA Specialist Space,10,3,Wednesday,14,,
E:2U7ZLPCNMT_1,33,General Teaching,15,2,Tuesday,11,,
E:Q2AAYHJ18D-00003_1,33,No room required,14,4,Monday,9,,
E:LXMYD42DW9-00001_1,33,General Teaching,18,4,Tuesday,10,,
E:D9FMH5CHCF-00002_3,33,ECA Studio Space,100,7,Monday,11,,
E:WKRT4GHH6E-1_1,33,General Teaching,11,1,Thursday,11,,
E:27AAVFIY4P_1,9,General Teaching,60,1,Wednesday,10,,
E:LSWCJ9RM2E_1,"26, 27, 28, 29, 30, 32, 33, 34, 35, 36, 37",General Teaching,150,2,Wednesday,11,,
E:D9FMH5CHCF-00002_4,33,ECA Studio Space,100,7,Monday,11,,
E:FZM3HLJ81B_1,33,ECA Specialist Space,20,9,Tuesday,9,,
E:HS8ZEE81US_1,"27, 28, 29, 30, 32, 33, 34, 35, 36, 37",General Teaching,150,1,Thursday,10,,
E:AZB17ZM8LT_1,33,No room required,111,4,Monday,9,,
E:2P2A8ZBX1T_1,"27, 28, 29, 30, 32, 33, 34, 35, 36, 37",General Teaching,67,1,Friday,10,,
E:W689AXIKRO_1,"9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19",General Teaching,35,2,Tuesday,10,,
E:RCRNQP5425_1,33,General Teaching,8,1,Wednesday,15,,
E:9HEZR9PAIZ_1,33,General Teaching,10,3,Wednesday,13,,
E:JJIHCDHKBL_1,"27, 29, 30, 32, 34, 35, 36",General Teaching,200,1,Tuesday,13,,
E:D9FMH5CHCF-00002_5,33,ECA Studio Space,100,7,Monday,10,,
E:ZHW4C99KI4_1,33,General Teaching,25,1,Friday,9,,
E:LAVIFIR1IK_1,33,ECA Studio Space,30,9,Thursday,9,,
E:D9FMH5CHCF-00002_6,33,ECA Studio Space,100,7,Thursday,11,,
E:D9FMH5CHCF-00002_7,33,ECA Studio Space,100,7,Monday,10,,
E:ORIQHSFSVH_1,"32, 34",Computer Laboratory,60,2,Thursday,13,,
E:5JT5K5DTZJ_1,"13, 14",Computer Laboratory,50,2,Tuesday,15,,
E:5GVWKV2K78_1,33,ECA Specialist Space,20,2,Friday,12,,
E:FV5JZW5QKB_1,33,No room required,35,1,Monday,9,,
E:71ZUVGNB6I_1,33,ECA Specialist Space,20,2,Wednesday,13,,
E:3K876VXOYA_1,33,No room required,8,3,Monday,9,,
E:CXLO4DF1ID_1,33,General Teaching,80,2,Thursday,15,,
E:D9FMH5CHCF-00002_8,33,ECA Studio Space,100,7,Wednesday,11,,
E:96HEBZK2AX-00007_1,33,ECA Studio Space,18,7,Monday,11,,
E:O3IUU9FXWD-00001_1,"9, 10",General Teaching,35,2,Friday,9,,
E:F383CC2QLA_1,"10, 11, 12, 13, 15, 16, 17, 18, 19",General Teaching,50,1,Wednesday,17,,
E:J3EBOXVW34_1,"26, 27, 28, 29, 30, 32, 33, 34, 35, 36, 37",General Teaching,57,2,Monday,9,,
E:O9WMEBLGAT_1,"9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19",General Teaching,50,1,Monday,15,,
E:D9FMH5CHCF-00002_9,33,ECA Specialist Space,100,7,Thursday,9,,
E:7T3DSAHA8B-1_1,33,General Teaching,11,1,Wednesday,9,,
E:SKF98DYK5K_1,"10, 11, 12, 14, 15, 16, 17, 18, 19",General Teaching,70,1,Thursday,14,,
E:ON79B1RE4H_1,"27, 29, 34",General Teaching,50,1,Monday,15,,
E:81CQTZEHH1_1,33,General Teaching,15,1,Friday,16,,
E:M2H26JSU3N_1,33,No room required,10,7,Monday,9,,
E:D9FMH5CHCF-00002_10,33,ECA Studio Space,100,7,Monday,10,,
E:7HKUJVWUTN_1,33,General Teaching,14,3,Thursday,9,,
E:779DELYAW7_1,33,ECA Studio Space,30,9,Monday,9,,
E:D9FMH5CHCF-00002_11,33,ECA Specialist Space,100,7,Wednesday,10,,
E:5E33TIXNZH_1,33,General Teaching,15,1,Monday,11,,
E:MM14GUGYGF_1,"9, 11, 16",General Teaching,40,1,Friday,9,,
E:XHVAVYNYTA_1,"26, 27, 28, 29, 30, 33, 35",General Teaching,300,1,Wednesday,13,,
E:KB7AHMS63B_1,"10, 11, 12, 14, 15, 17, 18",General Teaching,72,1,Tuesday,9,,
E:1LHF3N3V6N_1,"27, 28, 29, 30, 32, 33, 34, 35, 36, 37",General Teaching,150,1,Thursday,14,,
E:I3NNT64SI5_2,"26, 27, 28, 29, 30, 32, 33, 34, 35, 36, 37",Laboratory,50,3,Tuesday,11,,
E:8H7Y1GLPGK_1,33,General Teaching,11,1,Tuesday,13,,
E:O5UDQBJ2FQ_1,"9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19",General Teaching,170,1,Monday,10,,
E:D9FMH5CHCF-00002_12,33,ECA Studio Space,100,7,Friday,9,,
E:ORNO34XNPX_1,33,Teaching Studio,30,8,Tuesday,10,,
E:9861FFUQ7I_1,"26, 27, 28, 29, 30, 32, 33, 34, 35, 36, 37",General Teaching,9,1,Monday,14,,
E:TUGFSLAT11-00001_1,33,Teaching Studio,30,8,Tuesday,9,,
E:LNERXG4VUX_1,33,No room required,10,8,Monday,9,,
E:HMZVDV3GNC-00001_1,33,No room required,10,8,Monday,9,,
E:UY2JIZMRNR_1,"13, 16, 19",Computer Laboratory,45,1,Tuesday,12,,
E:99BAUZ1H71-00001_1,33,Teaching Studio,36,8,Thursday,9,,
E:2IDFDANBMB_1,"28, 29, 30, 31",General Teaching,16,2,Wednesday,10,,
E:EMHEWEVQ8Q_1,"26, 27, 28, 29, 30, 32, 33, 34, 35, 36, 37",General Teaching,200,1,Monday,14,,
E:C6NKRK49IZ-00001_1,33,Teaching Studio,40,8,Wednesday,10,,
E:QNG3CQN5GY_1,"26, 27, 30, 32, 33, 34, 35, 36",General Teaching,200,1,Friday,13,,
E:FGKEJHSC58_1,"26, 27, 28, 29, 30, 32, 33, 34, 35, 36, 37",General Teaching,40,1,Monday,14,,
E:QJKB5BQ9T9_1,"10, 11, 12, 13, 14, 15, 16, 17, 18, 19",General Teaching,160,2,Monday,9,,
E:GVI5J6H72A_1,33,No room required,10,8,Monday,9,,
E:3BUK1AVE6L_1,33,Teaching Studio,40,8,Monday,9,,
E:SUSL8EMKCQ_1,33,No room required,10,8,Monday,9,,
E:T7AWSOFZLQ_1,33,No room required,10,8,Monday,9,,
E:O8X75XR347_1,33,Teaching Studio,40,8,Tuesday,9,,
E:SUSL8EMKCQ-00001_1,33,No room required,10,8,Monday,9,,
E:3BUK1AVE6L-00001_1,33,Teaching Studio,40,8,Tuesday,10,,
E:F97YMJ2XMY_1,"9, 10, 11, 14, 15",General Teaching,70,2,Thursday,15,,
E:WNVA6RSUOO_1,"26, 27, 28, 29, 30, 32, 33",General Teaching,135,1,Monday,17,,
E:3BUK1AVE6L-00001_2,33,Teaching Studio,40,8,Thursday,10,,
E:1YUU5P6SYI_1,"28, 33",Laboratory,60,3,Monday,14,,
E:Q3GTVKI1QP_1,"9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19",General Teaching,250,1,Monday,13,,
E:TUGFSLAT11_1,33,General Teaching,30,8,Tuesday,10,,
E:GRJBJH3MLZ_1,"28, 29, 30, 31",General Teaching,14,2,Tuesday,16,,
E:RUBOQPXP3T_1,"14, 15, 16, 17, 18, 19",Laboratory,12,3,Thursday,12,,
E:TUGFSLAT11-00001_2,33,General Teaching,30,8,Thursday,10,,
E:3BUK1AVE6L_2,33,Teaching Studio,40,8,Thursday,9,,
E:99BAUZ1H71-00001_2,33,General Teaching,36,8,Tuesday,9,,
E:HMZVDV3GNC_1,33,No room required,10,8,Monday,9,,
E:4L8RTCUTY9_1,33,No room required,10,8,Monday,9,,
E:9CJQ4UCEQ5_1,9,General Teaching,120,1,Tuesday,14,,
E:A8DAD86HZA_1,33,Teaching Studio,30,8,Thursday,9,,
E:733EU765RF_1,10,General Teaching,100,1,Monday,9,,
E:C6NKRK49IZ_1,33,Teaching Studio,40,8,Tuesday,10,,
E:99BAUZ1H71_1,33,Teaching Studio,36,8,Wednesday,9,,
E:U7Q9G8SL1D_1,33,Teaching Studio,40,8,Thursday,10,,
E:JMMA74TVAL-00001_1,33,No room required,10,8,Monday,9,,
E:E5A7PN9DJF_1,33,General Teaching,42,2,Thursday,14,,
E:A8DAD86HZA_2,33,General Teaching,30,8,Tuesday,9,,
E:VU1JANO8CF-00003_1,11,General Teaching,290,1,Tuesday,14,,
E:TUGFSLAT11_2,33,Teaching Studio,30,8,Wednesday,10,,
E:1B6KEY2V9L_1,"9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19",General Teaching,70,2,Monday,11,,
E:OUGLINAT47_1,"26, 27, 28, 29, 30, 32, 33, 34, 35, 36, 37",General Teaching,86,1,Monday,14,,
E:6MJ362J6VT-00002_1,33,No room required,10,1,Monday,9,,
E:GNHK7EWOCG_1,"27, 29, 34",General Teaching,50,1,Tuesday,12,,
E:99BAUZ1H71_2,33,General Teaching,36,8,Wednesday,9,,
E:62XE5GFV7A_1,33,Teaching Studio,40,8,Friday,9,,
E:ORNO34XNPX_2,33,General Teaching,30,8,Monday,9,,
E:Z1TKICKR23_1,33,Teaching Studio,40,8,Wednesday,10,,
E:CLLRPL9OUD_1,"9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19",Laboratory,100,3,Monday,11,,
E:JMMA74TVAL_1,33,No room required,10,8,Monday,9,,
E:2MZF9KXMGP_1,33,No room required,10,8,Monday,9,,
E:HJ4JH7SC3X_1,11,General Teaching,290,3,Wednesday,11,,
E:62XE5GFV7A_2,33,Teaching Studio,40,8,Wednesday,10,,
E:9JYALH34B7_1,"26, 27, 28, 29, 30, 32, 33, 34, 35, 36",General Teaching,50,2,Tuesday,13,,
E:HBNTU5FVQC_1,"27, 28, 29, 30, 33, 35, 36, 37",Computer Laboratory,60,2,Thursday,11,,
E:FTEGVIW1RS_1,33,No room required,10,8,Monday,9,,
E:DD8H9K332J_1,"9, 10, 11, 12, 13, 14, 17, 18, 19",General Teaching,40,2,Friday,12,,
E:U7Q9G8SL1D_2,33,Teaching Studio,40,8,Wednesday,10,,
E:ECTC38LPK1_1,"28, 29, 30, 32, 33, 34, 35, 36, 37",General Teaching,5,2,Monday,12,,
E:LNERXG4VUX-00001_1,33,No room required,10,8,Monday,9,,
E:4L8RTCUTY9-00001_1,33,No room required,10,8,Monday,9,,
E:XFVPOJ3J1F_1,33,No room required,6,1,Monday,9,,
E:JKYKAIIQC4_1,33,No room required,15,1,Monday,9,,
E:HHOLBSSBP6_1,33,No room required,50,1,Monday,9,,
E:C1UY5MBOG7_1,33,No room required,15,1,Monday,9,,
E:PL33L43J6S_1,33,No room required,15,1,Monday,9,,
E:YFDZ1IRUM7_1,33,No room required,15,1,Monday,9,,
E:X44IE9O8C3-00002_1,33,General Teaching,4,1,Thursday,10,,
E:SAO45JAG7N_1,"10, 11, 12, 13, 14, 15, 16, 17, 18, 19",No room required,15,2,Monday,9,,
E:V6HOMSHFFF-00001_1,"27, 29, 30, 32, 35",Laboratory,18,3,Tuesday,14,,
E:V6HOMSHFFF_1,"28, 33, 34, 36, 37",Computer Laboratory,18,2,Monday,11,,
E:H4GGJUHCOM_1,33,No room required,6,2,Monday,9,,
E:XBC1DU2X9R-00003_1,11,General Teaching,290,2,Wednesday,13,,
E:FPKHS2HNA3_1,33,No room required,6,1,Monday,9,,
E:GVRJ25EQ1M_1,"9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19",Computer Laboratory,65,3,Tuesday,9,,
E:3QR38PA9NO_1,"26, 27, 28, 29, 30, 32, 33, 34, 35, 36, 37",General Teaching,36,2,Tuesday,10,,
E:ZYI4N1XCEB_1,33,Teaching Lab,24,3,Friday,11,,
E:DG3AL9E6B6_1,"9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19",General Teaching,40,2,Friday,9,,
E:94MQQR65PG_1,33,No room required,9,1,Monday,9,,
E:N7SKWYKAXK_1,"26, 27, 28, 29, 30, 32, 33, 34, 35, 36, 37",No room required,49,3,Monday,9,,
E:YJ1XDCGKXV-00002_1,33,General Teaching,4,1,Thursday,13,,
E:C3KBGE4PQ9_1,"28, 29, 30, 31",General Teaching,14,2,Wednesday,12,,
E:YJ1XDCGKXV_1,33,General Teaching,4,1,Tuesday,15,,
E:E9T7SDIMNK_1,33,No room required,15,1,Monday,9,,
E:OKD8BOMA85_1,33,No room required,15,1,Monday,9,,
E:4B81241RRI_1,"27, 28, 29, 30, 32, 33, 34, 35, 36, 37",Computer Laboratory,60,2,Friday,13,,
E:5SCASCK22Z_1,33,General Teaching,6,2,Monday,12,,
E:NMVVR58TCU_1,33,No room required,15,1,Monday,9,,
E:DHWEFVCD6F_1,"26, 27, 28, 29, 30, 32, 33, 34, 35, 36, 37",General Teaching,400,1,Tuesday,16,,
E:HSTS8TZWGI_1,33,No room required,50,1,Monday,9,,
E:2VWO1QTUMJ_1,33,No room required,15,1,Monday,9,,
