event1,event2,shared_students,week,day,start1,end1,start2,end2
E:8NEHD8EI49-00001,E:LTNSJKIJU2-00001,2,32,Monday,0,2,0,1
E:9OONBIP9RJ,E:UNBF8SQIQN-00006_1,3,13,Monday,0,2,0,3
E:42H243BJ4M,E:D7MKP8MTB6,7,10,Wednesday,1,2,1,2
E:KTVSA6VMGD,E:T4A6NJDUVV,1,9,Thursday,1,2,0,2
E:ESO8D8KPGF,E:OYRKJUZPPA,2,9,Monday,0,1,0,1
E:1LHF3N3V6N,E:XWF1VVPGY4,4,29,Thursday,2,3,1,3
E:2ACRHFBPH2,E:SXXSUXCZW3,6,30,Wednesday,6,8,7,9
E:OOZ7LBOQ12,E:T9B8FNZI9F,4,18,Tuesday,7,8,7,9
E:HP1BO4QO25,E:JDKCUX2IEX,2,26,Thursday,0,2,1,3
E:JDKCUX2IEX,E:SSCT9OXYPY,1,36,Thursday,1,3,1,4
E:JDKCUX2IEX,E:ZJ1NLT5BP8,1,32,Thursday,1,3,1,2
E:4KBHP25U8B-00001,E:ZIKWN9K4VG,2,34,Monday,0,1,0,1
E:8Z355SAB1H,E:AJR7DCKXSZ,2,32,Monday,6,7,6,9
E:I1JYQZA6F5,E:JBAA1PHAFQ,5,32,Tuesday,1,4,3,5
E:I1JYQZA6F5,E:KKCH7EXRR7,1,32,Tuesday,1,4,2,4
E:JBAA1PHAFQ,E:KKCH7EXRR7,2,32,Tuesday,3,5,2,4
E:JDKCUX2IEX,E:VZPHOLOFJ6,1,26,Thursday,1,3,1,4
E:KKCH7EXRR7,E:VYLNHXJKRS,3,32,Tuesday,2,4,3,4
E:KKCH7EXRR7,E:VYLNHXJKRS-00001,3,32,Tuesday,2,4,3,4
E:LLAGOV9ZM1_1,E:WOGJPTAS5I,1,9,Wednesday,3,6,5,7
E:ODMKRN3NF1,E:P7D8Q1HJBU,1,10,Thursday,0,3,1,2
E:WK4M9QFM6S-00001,E:WOGJPTAS5I,2,17,Wednesday,5,6,5,7
E:3X3OPC1TQP,E:LRILYBM3ZW,1,26,Monday,5,6,5,6
E:D7EM6H8MDG,E:WQ1IZUSJOB,1,10,Tuesday,8,9,8,9
E:O3W447FKXJ,E:YLSC21GARN,1,10,Wednesday,5,6,5,6
E:7E3S6QTXPR-00001,E:CLVXUDTAAI,1,15,Wednesday,5,6,4,6
E:ENF7GKW9O3,E:WA82V1LWS8,3,16,Thursday,5,7,6,7
E:U6E4WFXI69,E:WA82V1LWS8,1,11,Thursday,5,7,6,7
E:ONWZCGJQ1M,E:TDRT46QS6H,1,32,Monday,4,5,4,6
E:18BLSSZD63-00001,E:U17BMP6DPG,5,26,Friday,0,1,0,1
E:3WW6OVRTHT,E:DT9YU3976E-00001,5,10,Thursday,7,8,7,8
E:3WW6OVRTHT,E:MSEG2WTQIU,5,9,Thursday,7,8,7,8
E:4OQAWW1HSG,E:U8EMJDRXDS-00001,5,32,Wednesday,2,3,2,3
E:4OQAWW1HSG-00001,E:OU8U2LXJXZ,3,32,Wednesday,4,5,3,5
E:7G137DJSUU-00001,E:N58V2U2WJQ,4,10,Tuesday,0,1,0,2
E:8Z2JHHAJ4X,E:G8XRDVG9EH-00001,5,9,Tuesday,4,6,5,7
E:9WTFTGETUH,E:KF1YCVRSH3,2,10,Wednesday,2,4,1,3
E:COHCPJX3O3-00001_2,E:QNZQG1XHLC-00001,1,33,Thursday,1,3,2,3
E:COHCPJX3O3-00003_2,E:U8EMJDRXDS,2,29,Monday,3,5,4,5
E:G8XRDVG9EH-00001,E:GPTAHU1J78,5,9,Tuesday,5,7,5,6
E:GO4EJN59ES-00001,E:N58V2U2WJQ,4,10,Tuesday,1,2,0,2
E:GPTAHU1J78-00001,E:V2WNYSOC1Z,2,11,Tuesday,4,5,3,5
E:N4XXK9BJPB-00002,E:RS43RECI7U,4,32,Thursday,0,1,0,1
E:N58V2U2WJQ,E:SVKN4VFDKH,1,11,Tuesday,0,2,1,2
E:QLG1NXZNES,E:U8EMJDRXDS-00001,5,32,Wednesday,1,3,2,3
E:22NSVOO2WA,E:I6192BXE7Y,4,32,Monday,5,6,5,6
E:22NSVOO2WA,E:PYZEYHO1C5,1,32,Monday,5,6,5,6
E:A1ZU4GC3JJ,E:VAA7MD61BG,6,18,Tuesday,6,7,6,7
E:ELFP1FHODH,E:ZJGWN5WL4L,1,10,Thursday,8,9,8,9
E:FVFKNXAO22,E:PXRYIL5XBC,1,32,Thursday,0,2,1,2
E:D3AX2YS8UE-00003,E:FSUCZ5KV1Q,1,9,Wednesday,8,9,7,9
E:FSUCZ5KV1Q,E:U7QMYDKH95-00003,1,9,Wednesday,7,9,7,8
E:J68EZPD4KO,E:NJVFAMTYIV,1,9,Monday,6,8,7,8
E:U7QMYDKH95-00003,E:YKMYSYQJB2-00001,1,19,Wednesday,7,8,6,8
E:DI94O9JAIW-00002,E:GBYTVVI68X-00003,1,10,Wednesday,5,6,5,6
E:2IH45LL49K,E:BT7KYM7ZDH,1,19,Monday,3,4,3,4
E:42H243BJ4M,E:L957KF9Z7V-00001,8,19,Wednesday,1,2,1,2
E:7LOTL2EGUE,E:IR9SDMFRCH,2,32,Friday,1,2,1,2
E:84LMN7YE14,E:NNVR7GOFZE-1,5,18,Tuesday,4,5,4,5
E:JA3NHLXZIN,E:ZBCJSSWMZ6,8,18,Thursday,3,4,3,4
E:LS5PGR4FH6,E:OSOJXE2B49,3,32,Wednesday,4,5,4,5
E:NNVR7GOFZE-1,E:QQIGAJF4J4,5,18,Tuesday,4,5,4,5
E:5PVBAKLDKF,E:SUQ5AMVBP8-00002,1,32,Wednesday,4,5,4,5
E:95YPDDMKI1,E:HVHSXTOGRX,1,9,Wednesday,5,6,5,6
E:FMBSVLC1YT,E:LU847TAPRW,1,32,Monday,6,7,5,7
E:MGT5S66DZU,E:ZYPB83B5E9,1,10,Monday,0,1,0,1
E:VLFUFAPFPU,E:ZYPB83B5E9,1,10,Monday,0,2,0,1
E:U8EMJDRXDS-00001,E:Z38HY42MM5_3,10,33,Wednesday,2,3,1,4
E:7E3S6QTXPR,E:UWPBAQ4BMG,3,10,Friday,1,2,1,2
E:VX15UBNVKE,E:YNTXZRGM41,1,32,Thursday,3,4,3,4
E:41MGKLMLJL,E:EW6QJZTHJV,1,32,Monday,1,2,1,3
E:5LZ2VXDOMG,E:MGT5S66DZU,2,10,Monday,0,1,0,1
E:5LZ2VXDOMG,E:VLFUFAPFPU,2,10,Monday,0,1,0,2
E:9GAIU9NW8S,E:EW6QJZTHJV,2,32,Monday,0,2,1,3
E:LU847TAPRW,E:MH9AWZUQ91,2,35,Monday,5,7,5,7
E:LU847TAPRW,E:W2B6I5P2KH,2,32,Monday,5,7,5,7
E:MGT5S66DZU,E:W8AMHKHU2V,2,10,Monday,0,1,0,1
E:SRMEYRYY1N,E:UWS5OED4J8,5,32,Wednesday,8,9,8,9
E:VLFUFAPFPU,E:W8AMHKHU2V,2,10,Monday,0,2,0,1
E:5G3ZQKM6BY,E:EJJL34XWC2,1,9,Tuesday,4,5,4,5
E:84LMN7YE14,E:EJJL34XWC2,1,10,Tuesday,4,5,4,5
E:DW5S4HJR8P,E:O5UDQBJ2FQ,7,11,Thursday,1,4,2,3
E:EJJL34XWC2,E:QQIGAJF4J4,1,18,Tuesday,4,5,4,5
E:LJ89ZQ79IX,E:T9B8FNZI9F,1,10,Tuesday,7,8,7,9
E:4NFTS78JYN,E:7FKORQLRGL,1,10,Monday,0,1,0,1
E:4NFTS78JYN,E:QDG51KKECH,1,10,Monday,0,1,0,1
E:5H9XJ36ZJ2-00001,E:73OHFQVMUB,1,27,Monday,0,1,0,1
E:73OHFQVMUB,E:9WPJC8DSPV,1,35,Monday,0,1,0,1
E:7FKORQLRGL,E:QDG51KKECH,1,10,Monday,0,1,0,1
E:8L6Z1SSEWM,E:LEIFYON1HQ,1,29,Tuesday,5,6,5,6
E:9WPJC8DSPV,E:FEFXWWO377,1,35,Monday,0,1,0,1
E:1LT8KEIGNU-00002,E:WUK7S76PSH,5,29,Monday,0,1,0,2
E:3FCFPOIR22,E:S4OY7YZKEQ-00001,5,18,Monday,0,1,0,1
E:52SA94XLDE,E:WUK7S76PSH-00001,5,32,Monday,0,1,0,1
E:6RN8FGZ7LU-00003,E:S4OY7YZKEQ,5,17,Monday,1,2,0,2
E:6RN8FGZ7LU-00008,E:S4OY7YZKEQ-00001,5,18,Monday,0,1,0,1
E:6RN8FGZ7LU-00012,E:S4OY7YZKEQ,5,19,Monday,0,4,0,2
E:6S2G3V3BPW-00001,E:S4OY7YZKEQ,5,13,Monday,0,2,0,2
E:6S2G3V3BPW-00001,E:S4OY7YZKEQ-00001,5,16,Monday,0,2,0,1
E:6S2G3V3BPW-00002,E:S4OY7YZKEQ,5,13,Monday,0,1,0,2
E:87R35KF9XA-00008,E:WUK7S76PSH,5,27,Monday,1,2,0,2
E:87R35KF9XA-00008-00002,E:WUK7S76PSH,5,27,Monday,0,1,0,2
E:ASYK78KTSH,E:WUK7S76PSH-00001,5,36,Monday,0,1,0,1
E:HDKUQT9M96,E:WUK7S76PSH,5,33,Monday,0,3,0,2
E:HS2Z13V4DW,E:KFLKL6PECU-00003_1,7,29,Tuesday,3,4,1,6
E:IY67GNX5NW,E:WUK7S76PSH,5,27,Monday,0,1,0,2
E:LXK3A198YF,E:S4OY7YZKEQ-00001,5,16,Monday,0,1,0,1
E:N2PP78SIV2,E:S4OY7YZKEQ,5,17,Monday,0,3,0,2
E:RE81TVVUPZ,E:WUK7S76PSH-00001,5,28,Monday,0,3,0,1
E:S4OY7YZKEQ,E:UNBF8SQIQN-00006_1,3,13,Monday,0,2,0,3
E:S4OY7YZKEQ,E:Z71113NGTU,5,15,Monday,0,2,0,3
E:S4OY7YZKEQ-00001,E:SE2TSW9M4R,5,10,Monday,0,1,0,1
E:S4OY7YZKEQ-00001,E:Z71113NGTU,5,16,Monday,0,1,0,3
E:TOWDDJVDV8,E:WUK7S76PSH-00001,5,26,Monday,0,3,0,1
E:WCWBWNW11T,E:WUK7S76PSH,5,29,Monday,0,1,0,2
E:WCWBWNW11T-00001,E:WUK7S76PSH,5,29,Monday,0,1,0,2
E:WCWBWNW11T-00002,E:WUK7S76PSH,5,31,Monday,0,1,0,2
E:WCWBWNW11T-00003,E:WUK7S76PSH,5,31,Monday,0,1,0,2
E:WCWBWNW11T-00004,E:WUK7S76PSH,5,31,Monday,0,1,0,2
E:WCWBWNW11T-00005,E:WUK7S76PSH,5,31,Monday,0,1,0,2
E:WCWBWNW11T-00006,E:WUK7S76PSH-00001,5,34,Monday,0,1,0,1
E:WUK7S76PSH,E:X8V89SQ7SG,5,27,Monday,0,2,0,3
E:WUK7S76PSH-00001,E:X8V89SQ7SG,5,32,Monday,0,1,0,3
E:JBYO41IK7J,E:OU2929KER5,1,32,Wednesday,6,7,6,7
E:N9XEOEKKUM,E:XO4WARPR3W,1,9,Monday,4,5,4,5
E:189OH36OFE-00001,E:XHS94I5BT1-00004,15,15,Tuesday,2,4,2,3
E:6QPTT2ZM9C-00002,E:GA7NOCHSQB,10,35,Monday,2,3,0,4
E:AFVVG46MWX,E:BLE9XK5QDM,8,35,Friday,0,2,0,2
E:AMQYBNIF9L-00006,E:P61IBIOHUP_4,29,37,Thursday,7,8,3,8
E:AMQYBNIF9L-00009,E:P61IBIOHUP_4,29,37,Thursday,6,7,3,8
E:AMQYBNIF9L-00011,E:P61IBIOHUP_4,29,37,Thursday,5,6,3,8
E:CGDLZLEVVH-00007,E:GA7NOCHSQB,10,31,Monday,0,1,0,4
E:E5YPD5KSTF,E:GA7NOCHSQB,8,31,Monday,0,2,0,4
E:FIM7VZKJ8Q,E:GA7NOCHSQB,2,32,Monday,3,4,0,4
E:GP6BK7HIRP-00004,E:O3D9U96TVX,10,26,Tuesday,2,3,2,3
E:GUDK1DZ4EB,E:SQG6YNBWJZ,10,12,Monday,0,2,0,1
E:ID3ANYYZQ5,E:WH8U25532H,10,17,Monday,0,1,0,2
E:RY2FW25M2Y_3,E:VTRXMTW6PP,1,10,Wednesday,2,5,3,5
E:RY2FW25M2Y_3,E:VU1JANO8CF-00004,10,10,Wednesday,2,5,1,5
E:RY2FW25M2Y_3,E:XBC1DU2X9R-00001,10,10,Wednesday,2,5,2,4
E:SYZQR5SCIX,E:XHS94I5BT1-00004,1,17,Tuesday,2,3,2,3
E:VEJW87C6V3,E:Y2KYLBQIA1,5,33,Thursday,3,5,4,6
E:WWX1C4OV6D,E:ZPANE8A66V,2,18,Friday,0,1,0,2
E:7MO3YLQ9B7-00001,E:NHTPMT7EIF-00007,2,16,Wednesday,5,6,5,6
E:8NEHD8EI49-00001,E:WUK7S76PSH-00001,3,32,Monday,0,2,0,1
E:QH1RLKXCFV-00001,E:RU5C3YULBY-00001,2,27,Monday,7,8,7,9
E:1OGRS4U2FS-00003,E:YPV1LN9II3,1,32,Tuesday,5,6,5,6
E:D3AX2YS8UE-00003,E:GXNIVFCOXF,1,10,Wednesday,8,9,8,9
E:XDN5VMXEB4,E:Y37ZHGCQ3M,1,26,Tuesday,4,5,4,5
E:1K6H1QMW39,E:J2ZII36212,4,29,Monday,3,5,4,7
E:1K6H1QMW39,E:RE8EQI8WRK,6,29,Monday,3,5,2,4
E:OIZ75LD9NR,E:T984P6EL8E,49,27,Monday,0,3,0,2
E:UWUZ4U5PWG,E:Z5YS3SEMPX,1,12,Wednesday,4,7,6,9
E:D8WLUZQVSS,E:ZKEIO4F9G2,1,32,Monday,6,7,6,7
E:AMWIXSMZHF,E:VUVIBQB8LG,3,16,Wednesday,5,6,3,6
E:12JQKUESX1,E:KA7ZOFOLYY,1,10,Monday,6,7,6,7
E:6GGJT5QP9Y-00003,E:FGVXTA5LEZ,1,33,Monday,0,1,0,1
E:6GGJT5QP9Y-00003,E:JPXIAOMVBE,1,32,Monday,0,1,0,1
E:6GGJT5QP9Y-00003,E:RL7NEJ892H,1,32,Monday,0,1,0,1
E:CE2VY75QVP,E:O1K6T9CF29,5,10,Monday,2,3,2,3
E:FGVXTA5LEZ,E:JPXIAOMVBE,2,33,Monday,0,1,0,1
E:FGVXTA5LEZ,E:RL7NEJ892H,6,33,Monday,0,1,0,1
E:G3OX9OFES1,E:QPQEE9ZGYB,1,32,Tuesday,6,7,6,7
E:JPXIAOMVBE,E:RL7NEJ892H,1,32,Monday,0,1,0,1
E:2T9A3LP6LF,E:NHTPMT7EIF-00005,3,13,Wednesday,3,4,3,4
E:QQBI6P527S,E:RU5C3YULBY,8,29,Monday,8,9,7,9
E:8HN2WQON1U-00001,E:WHOUMIA9OI,1,32,Tuesday,3,4,3,5
E:99N873RBP4,E:W7HE668HNS,1,32,Wednesday,2,3,1,3
E:GP5V6W59NO,E:YG5KN9LUV1-00001,6,10,Thursday,1,2,1,2
E:R6UNBQHGWI,E:WHOUMIA9OI,1,32,Tuesday,4,6,3,5
E:J54OFAD2VJ,E:JO2P1RU7IP,1,18,Thursday,1,2,1,2
E:EXWJNT8MEY,E:VU3W5KPWNU,2,31,Thursday,8,9,8,9
E:74ELYQC3VO,E:H5EM9RJ2SY,9,10,Thursday,6,9,7,8
E:9T79TX5WSV,E:9YJ67P7OPA,1,33,Thursday,4,6,3,5
E:B5N3NGK8QV-00001,E:ZOQ9ONHHXV,9,10,Monday,0,1,0,2
E:B7CLM9EZR7-00001,E:GZ8VAZFQ2R,26,30,Wednesday,5,6,5,6
E:B7CLM9EZR7-00001,E:MHGPOFBIAI-00001,38,30,Wednesday,5,6,5,6
E:D49C99756G,E:GZ8VAZFQ2R,12,32,Wednesday,4,6,5,6
E:FIJJREQDGM,E:GV3TTL5IFG,11,32,Thursday,6,9,8,9
E:GZ8VAZFQ2R,E:KI6YO25YKG,12,34,Wednesday,5,6,4,6
E:H87EWJFQ9L,E:LM5S693MQD,2,18,Wednesday,6,8,5,8
E:MHGPOFBIAI-00002,E:PP8XD7BY21,38,37,Friday,1,2,1,2
E:D3AX2YS8UE,E:H3R4D5FI41,30,10,Friday,1,2,1,2
E:D3AX2YS8UE-00001,E:E8WZ9KLEVC,30,17,Thursday,6,7,6,7
E:D3AX2YS8UE-00001,E:G8XRDVG9EH,27,9,Thursday,6,7,6,8
E:D3AX2YS8UE-00002,E:MSEG2WTQIU-00001,30,11,Tuesday,8,9,8,9
E:D3AX2YS8UE-00004,E:G8XRDVG9EH,27,9,Thursday,7,8,6,8
E:D3AX2YS8UE-00004,E:MSEG2WTQIU,30,9,Thursday,7,8,7,8
E:SNPQUDNDS4,E:XDN5VMXEB4,30,32,Tuesday,4,5,4,5
E:TP3TEOGFJ8,E:XDN5VMXEB4,8,32,Tuesday,4,5,4,5
E:I18QJXID1J,E:POW8WLGSWJ,2,32,Wednesday,7,8,7,8
E:DJLPKNRTCX,E:GU8GWPNF7N-00001,8,32,Monday,7,8,7,8
E:5E33TIXNZH,E:GRTWK3DUGD,2,33,Monday,1,2,1,2
E:FN5V3CZX6J-00001,E:XFSEZE7AYA,4,9,Wednesday,6,7,5,8
E:G7IHHJOVIP,E:XS41KZMFK7,1,33,Tuesday,4,6,5,6
E:G7IHHJOVIP,E:XS41KZMFK7-00001,1,33,Tuesday,4,6,4,5
E:SZXLI77786,E:YGHKLC1FTQ,2,32,Thursday,0,1,0,1
E:42H243BJ4M,E:ULC5W1R176-00001,2,13,Wednesday,1,2,1,2
E:CE2VY75QVP,E:ULC5W1R176,1,10,Monday,2,3,2,4
E:CTBJ5WCM4M,E:TT24COGW28,1,32,Friday,1,2,1,2
E:HJ7NB98Y7H,E:V8KUHP864V,1,37,Tuesday,4,5,4,5
E:SDR9QBMKU8,E:ULC5W1R176,14,9,Monday,3,6,2,4
E:1NWPF1X9C5,E:W59L2XAJ3X,1,10,Thursday,0,1,0,1
E:1TKSQ4VPNF,E:BQTGC1B2DW,1,10,Monday,0,2,1,3
E:1TKSQ4VPNF,E:H94QTAOIAH,1,15,Monday,0,2,0,1
E:1TKSQ4VPNF,E:H94QTAOIAH-00001,1,15,Monday,0,2,0,1
E:1TKSQ4VPNF,E:H94QTAOIAH-00002,1,15,Monday,0,2,0,1
E:1TKSQ4VPNF,E:H94QTAOIAH-00003,1,15,Monday,0,2,0,1
E:2X57K7R4FY,E:BQTGC1B2DW,1,10,Monday,0,2,1,3
E:2X57K7R4FY,E:H94QTAOIAH,1,15,Monday,0,2,0,1
E:2X57K7R4FY,E:H94QTAOIAH-00001,1,15,Monday,0,2,0,1
E:2X57K7R4FY,E:H94QTAOIAH-00002,1,15,Monday,0,2,0,1
E:2X57K7R4FY,E:H94QTAOIAH-00003,1,15,Monday,0,2,0,1
E:A2P6S49US9,E:MMQR4BEBC5,1,18,Thursday,2,3,2,4
E:BQTGC1B2DW,E:LY1QVUOZC3,1,10,Monday,1,3,0,2
E:DTKUXFDLVH,E:H94QTAOIAH,1,18,Monday,0,1,0,1
E:DTKUXFDLVH,E:H94QTAOIAH-00001,1,18,Monday,0,1,0,1
E:DTKUXFDLVH,E:H94QTAOIAH-00002,1,18,Monday,0,1,0,1
E:DTKUXFDLVH,E:H94QTAOIAH-00003,1,18,Monday,0,1,0,1
E:FGQHAFI6F6-00002,E:QR5Z6NH6WS-00002,1,32,Friday,0,1,0,1
E:H94QTAOIAH,E:LY1QVUOZC3,1,15,Monday,0,1,0,2
E:H94QTAOIAH,E:MGT5S66DZU,1,15,Monday,0,1,0,1
E:H94QTAOIAH-00001,E:LY1QVUOZC3,1,15,Monday,0,1,0,2
E:H94QTAOIAH-00001,E:MGT5S66DZU,1,15,Monday,0,1,0,1
E:H94QTAOIAH-00002,E:LY1QVUOZC3,1,15,Monday,0,1,0,2
E:H94QTAOIAH-00002,E:MGT5S66DZU,1,15,Monday,0,1,0,1
E:H94QTAOIAH-00003,E:LY1QVUOZC3,1,15,Monday,0,1,0,2
E:H94QTAOIAH-00003,E:MGT5S66DZU,1,15,Monday,0,1,0,1
E:JFBZ861UNW,E:QG4V9GVOP4,1,32,Thursday,3,4,2,4
E:T8XO7YHFTB,E:YOUN7QAQ69,3,27,Monday,1,2,0,2
E:U24B3M5XME,E:XGI74F2EPD,1,10,Monday,0,1,0,1
E:218CJIWA49,E:X644QJMCQD,1,32,Monday,7,8,7,8
E:64AJMDSWIJ,E:67UOPQLV1X,7,11,Thursday,4,5,3,5
E:64AJMDSWIJ,E:KWZYFPIFEY,7,10,Thursday,4,5,4,6
E:BLK9PWD426,E:O7TSF4OHMI,12,11,Thursday,6,8,6,8
E:1KJCFF5PX1,E:7INJM6EZO5,1,33,Thursday,1,4,3,6
E:1MM7IGXANL,E:8VOHBG28UR-00002,2,32,Monday,0,3,0,1
E:1MM7IGXANL,E:FDLTTL36IQ,2,37,Monday,0,3,0,8
E:1P7DY4RDEM,E:D3AX2YS8UE-00002,1,9,Tuesday,8,9,8,9
E:1TO1FSDVQ7,E:5IFX7THACZ,1,9,Thursday,1,4,1,2
E:2XR8YZD4CG,E:N83JP2TKZ4,9,34,Monday,2,3,2,5
E:5IFX7THACZ,E:KOBQCGVYKM_1,1,13,Thursday,1,2,1,4
E:69ZR5HCOB8,E:8VOHBG28UR,2,26,Tuesday,8,9,8,9
E:7INJM6EZO5,E:NFRYLIOY6R,1,32,Thursday,3,6,4,5
E:7INJM6EZO5,E:OJNMV9OBN2,2,32,Thursday,3,6,4,5
E:8VOHBG28UR-00002,E:OIZ75LD9NR,2,27,Monday,0,1,0,3
E:8VOHBG28UR-00002,E:SSSK36YOR3,2,36,Monday,0,1,0,2
E:8VOHBG28UR-00003,E:SOADCQI9H9,1,28,Wednesday,7,8,7,9
E:N83JP2TKZ4,E:RE8EQI8WRK,5,34,Monday,2,5,2,4
E:OJNMV9OBN2,E:SQ4UVQIP7M,2,29,Thursday,4,5,4,6
E:G637BR8U8Z,E:H84RL6ORWW,1,33,Wednesday,6,9,7,8
E:7ZQNBEDHRJ,E:NSC8KUS4NP,5,10,Friday,0,1,0,1
E:1J14TA6L4Y,E:1XEEMRQR4V,1,32,Thursday,1,2,1,2
E:1J14TA6L4Y,E:XZ4TLTG882-00001,1,32,Thursday,1,2,0,2
E:COKQDOLJ41,E:XZ4TLTG882,1,26,Friday,2,3,2,5
E:5FGLM3D9EQ,E:YYN69HODRE,4,9,Tuesday,1,2,1,2
E:FZ5JSBRJMB,E:WBSNXBZ65S_1,4,26,Friday,0,2,0,2
E:KA3ECHOLTO,E:YYN69HODRE,4,9,Tuesday,1,2,1,2
E:2X44DFVZI5,E:ID4W139JOS,3,26,Monday,2,3,1,3
E:O7Q4YZUKDL,E:ULFIP5LCBD-00001,3,9,Tuesday,7,8,7,8
E:5XGE661OV2,E:FAAMRXJ9KR,1,10,Monday,0,1,0,1
E:D3NRIJICED,E:FAAMRXJ9KR,1,10,Monday,0,1,0,1
E:D3NRIJICED,E:UE45NXMCNP,1,10,Monday,0,1,0,1
E:FAAMRXJ9KR,E:U5PYIFCRQR,1,10,Monday,0,1,0,1
E:FAAMRXJ9KR,E:UE45NXMCNP,7,10,Monday,0,1,0,1
E:1RW3V4RO8R,E:XTH3GBU4M8,1,11,Monday,7,8,7,9
E:9DAKBCSDSE,E:WW4ZS2FES2,17,11,Thursday,8,9,8,9
E:CO5J36ANM7,E:WX5GHM2E2L,1,29,Thursday,7,8,7,8
E:KAAAQQE7XS,E:NQBK3FNJ4O,1,19,Thursday,6,7,6,7
E:83SPWHMXR8,E:IRYCP7F9F6,2,15,Monday,0,2,1,2
E:8NEHD8EI49-00001,E:MC7JDN9W8Z-00001,2,32,Monday,0,2,0,1
E:3YLHYAYE89,E:H8D6BWB7CO,8,16,Monday,5,6,5,8
E:ENXBW427GC-00001,E:WDPPUIJUUZ,6,10,Thursday,1,2,1,2
E:GW2L4AK1Y5,E:H8D6BWB7CO,6,16,Monday,7,8,5,8
E:7V5BGOBBY6,E:C6SOD21OHL,8,17,Wednesday,3,4,3,4
E:CI7XOAV6CL,E:FFYCJ8X96H,1,32,Friday,2,3,2,3
E:CCEC599L52,E:CP4M5EHBKB,1,19,Tuesday,5,6,4,6
E:HWBTTKQGFO,E:T773HJTSCQ,1,11,Monday,5,6,5,7
E:ULFIP5LCBD-00001,E:WL59P6TXC3,1,10,Tuesday,7,8,7,8
E:5BFGWWHNFB,E:Z3B5U5VB7T,1,32,Wednesday,1,2,1,2
E:G3XJ19S8OX,E:KTVSA6VMGD,1,9,Thursday,1,2,1,2
E:I5F12ZIPIC,E:KTVSA6VMGD,1,9,Thursday,1,2,1,2
E:D8Z192GHYJ-00007-00002-00001,E:EO8OT8E763-00006,2,32,Wednesday,8,9,8,9
E:NBSSW88YQM-00002,E:TCRDKGZUBZ-00001,3,9,Wednesday,8,9,8,9
E:1LT8KEIGNU-00003,E:UGRLRDNKSY-00001,12,31,Tuesday,2,3,1,3
E:6RN8FGZ7LU-00005,E:GJUHMO2FCT-00001,12,17,Wednesday,1,2,1,3
E:9I9GOGUXJS,E:GJUHMO2FCT-00001,6,10,Wednesday,0,2,1,3
E:9I9GOGUXJS-00001,E:FVUDQ16RP6,1,34,Monday,0,2,0,2
E:9I9GOGUXJS-00001,E:FVUDQ16RP6-00001,1,31,Monday,0,2,0,1
E:9ZN9AERROY,E:UGRLRDNKSY-00001,2,27,Tuesday,2,3,1,3
E:FJUXXHK327-00001,E:W36MRXXC19,2,14,Thursday,6,8,6,7
E:FVUDQ16RP6,E:OZ43Z9FKMH-00001,1,32,Monday,0,2,0,1
E:FVUDQ16RP6-00001,E:OZ43Z9FKMH-00001,1,33,Monday,0,1,0,1
E:GJUHMO2FCT-00001,E:NHTPMT7EIF-00002,12,10,Wednesday,1,3,2,3
E:HM51INTFI1-00001,E:OZ43Z9FKMH-00001,5,32,Monday,0,2,0,1
E:FNVV6AM4PA,E:IWHKI7MXXQ,9,10,Thursday,7,8,7,8
E:FNVV6AM4PA,E:M64Y3MC9D6,7,18,Thursday,7,8,7,8
E:FKERTZNURS,E:P2ZAQ1L47A,1,11,Thursday,4,5,4,5
E:G1SCURZTTV,E:VM472UOD6P,1,32,Thursday,2,3,2,3
E:7QO7IFTYJ1,E:YCI2JW51KC,2,15,Wednesday,1,3,2,4
E:6GGJT5QP9Y-00003,E:IWDDFQP3QX,1,32,Monday,0,1,0,1
E:I6192BXE7Y,E:PFM9I8JRAY-00002,1,32,Monday,5,6,5,6
E:HUOFSO65J1,E:PKOOKRDXWX,4,11,Tuesday,8,9,7,9
E:1MHWDO92C9,E:L31JS2CWVZ,53,35,Monday,0,8,0,1
E:1MHWDO92C9,E:UEVUHJIWFK_2,12,35,Monday,0,8,5,6
E:2742T8DWLN,E:B3IZQY9IBY,9,15,Wednesday,4,5,4,5
E:2FVLUFRKGO,E:X89NJETKI2,30,14,Monday,6,7,4,7
E:2M6JRT2NTH,E:UXX698IPTI,10,16,Wednesday,2,4,2,3
E:2P8J7YUO5M,E:HK9D3QHQSQ,30,27,Tuesday,6,8,6,7
E:38U5WHSDYS,E:LVTBPU2TK1,30,16,Tuesday,2,4,3,5
E:4N8CNSPVDY,E:IY8OFZBUCC,30,12,Wednesday,5,6,4,7
E:53KJYSVV5W,E:WZSJU58FMW,53,34,Monday,4,5,3,5
E:577A8SRLB8,E:S4WE1X41PY_1,13,35,Friday,0,2,0,1
E:5TIVCJDPQA,E:P38XNRCR61_1,17,32,Tuesday,7,9,7,9
E:66GJF7RKGG,E:WT55BU7YSJ,14,33,Thursday,3,4,3,5
E:6LK6IGH9RR,E:S4WE1X41PY_1,13,35,Friday,0,2,0,1
E:8SLENSRZSF_1,E:HL2OWGRJA2,18,13,Wednesday,2,4,0,3
E:9FECGTDWQJ,E:DZVVKQD2Q4,9,12,Monday,2,3,0,3
E:A834BA1VZY,E:S4WE1X41PY_1,13,35,Friday,0,2,0,1
