event_id,weeks,req_room_type,size,L_slots,assigned_day,assigned_start_hour,room_id,room_campus
E:ZGG2THHQOL,"28, 29",Computer Laboratory,30,1,Monday,14,,
E:NQTCUQPU7Z,"10, 12",Computer Laboratory,25,1,Friday,15,,
E:7RCVGWI3LX,"11, 12",General Teaching,16,1,Friday,16,,
E:TUS2PQRJ67,"11, 12",General Teaching,17,1,Wednesday,12,,
E:W3RSAY22YC,"35, 36",General Teaching,8,2,Monday,9,,
E:5QOUR556D8,"26, 27",General Teaching,100,2,Friday,12,,
E:PF6YLQM2RF,"28, 29",General Teaching,30,2,Friday,14,,
E:GTQ9JXSKCK,"11, 12",General Teaching,16,1,Thursday,13,,
E:DY67HENEHH,"10, 12",General Teaching,20,1,Friday,15,,
E:BTNAPV8NH9,"33, 34",Teaching Studio,50,2,Friday,9,,
E:5JS9U33ATP,"11, 12",General Teaching,25,1,Monday,13,,
E:GUEVC28PS4,"26, 27",General Teaching,110,2,Tuesday,11,,
E:JM2MW14O8D,"28, 29",General Teaching,15,1,Monday,14,,
E:OVKZLYSF54,"34, 35",No room required,110,1,Monday,9,,
E:FGZH3R7EAR,"34, 35",Computer Laboratory,28,1,Friday,14,,
E:9YA44XHVR8,"34, 35",Computer Laboratory,28,1,Thursday,9,,
E:OW7B48YHIH,"26, 27",General Teaching,50,2,Tuesday,10,,
E:I4RE1UJUWT,"28, 29",General Teaching,22,1,Wednesday,13,,
E:1496BFU13E,"26, 27",General Teaching,80,1,Monday,9,,
E:EORO7JHGT8,"35, 36",General Teaching,8,2,Monday,9,,
E:K5HY62WBKK,"12, 13",General Teaching,30,1,Friday,15,,
E:3K9PJUCKQA,"9, 10",General Teaching,10,2,Monday,12,,
E:T9UQDW8CVP,"35, 36",General Teaching,8,2,Monday,9,,
E:59QL84NTXI,"30, 36",General Teaching,360,1,Monday,10,,
E:RVA4MPVQV1,"11, 12",General Teaching,25,2,Wednesday,13,,
E:OC1QURKK3A,"10, 11",General Teaching,17,1,Thursday,11,,
E:ES361N973L,"27, 29",General Teaching,35,2,Thursday,10,,
E:3Q2U1UQ7G2,"28, 29",General Teaching,25,2,Friday,11,,
E:YOKOEB1F9G,"32, 33",General Teaching,50,2,Monday,10,,
E:GJRI8KICTK,"11, 12",General Teaching,15,1,Monday,13,,
E:8X4TB9ABF7,"26, 27",General Teaching,55,2,Thursday,10,,
E:ETEHJR9GYQ,"27, 28",General Teaching,9,1,Thursday,10,,
E:OKOC2E3185,"26, 27",General Teaching,65,2,Monday,15,,
E:3XJMXLPYLX,"27, 28",General Teaching,12,2,Friday,11,,
E:MXW8NPPL6F,"27, 28",General Teaching,40,2,Friday,11,,
E:VG9L5USKOI,"15, 16",No room required,30,2,Monday,9,,
E:VLMR7J6V6M,"11, 13",General Teaching,12,2,Wednesday,10,,
E:HPFBN1MB8L,"15, 16",General Teaching,80,2,Wednesday,12,,
E:C42KUJDGFU,"26, 27",General Teaching,30,2,Tuesday,14,,
E:O39T887DWO,"28, 29",General Teaching,24,2,Tuesday,10,,
E:6FRJVBPJZP,"26, 27",Computer Laboratory,20,1,Thursday,17,,
E:716SNBJJ7K,"26, 27",Computer Laboratory,32,2,Friday,9,,
E:N3E7F4QURW,"26, 27",General Teaching,140,2,Friday,10,,
E:UONH8XKYVA,"26, 27",General Teaching,80,2,Friday,16,,
E:1MXQMB99QX,"11, 12",General Teaching,24,1,Friday,16,,
E:XUMNGC5HE9,"32, 33",General Teaching,50,1,Thursday,13,,
E:NHSDU4BWHI,"13, 17",No room required,95,1,Monday,9,,
E:Z3QULIBIDY,"26, 27",General Teaching,15,2,Friday,13,,
E:PAMPWNGAJM,"26, 27",General Teaching,55,2,Friday,12,,
E:A9OL7TYFHW,"9, 10",General Teaching,65,1,Monday,11,,
E:C7RJBCI3TN,"10, 11",General Teaching,20,1,Friday,16,,
E:8XDLF5ZN2C,"11, 12",General Teaching,21,2,Friday,16,,
E:1PLGONRXU8,"11, 12",General Teaching,23,2,Thursday,11,,
E:EOYUV6JNIB,"9, 11",Computer Laboratory,30,1,Friday,10,,
E:4ML7P8PA58,"9, 10",General Teaching,200,2,Monday,12,,
E:4XICMK913K,"26, 27",General Teaching,21,1,Monday,9,,
E:A574KW9WS7,"26, 27",General Teaching,85,1,Monday,9,,
E:8TDBN759QY,"11, 12",General Teaching,25,2,Tuesday,12,,
E:89NDT5X2DC,"9, 10",General Teaching,90,2,Monday,12,,
E:ECBICJTZXO,"28, 29",General Teaching,20,1,Monday,11,,
E:M55JHVTPAV,"26, 27",General Teaching,60,2,Wednesday,13,,
E:OEL34I8T3P,"28, 29",General Teaching,18,1,Thursday,17,,
E:4XO4ED7VDN,"27, 28",General Teaching,60,2,Thursday,9,,
E:ZSLLAGE28C,"11, 12",General Teaching,30,2,Thursday,13,,
E:2YTXK9M2AD,"28, 29",General Teaching,18,1,Friday,13,,
E:SXA8ROPR2P,"11, 12",General Teaching,16,1,Wednesday,9,,
E:ZDAO5OXARB,"26, 27",No room required,30,2,Monday,9,,
E:KPKAJ6HI1U,"11, 12",General Teaching,24,1,Tuesday,16,,
E:ALYDIY73KJ,"11, 12",General Teaching,16,1,Wednesday,9,,
E:J56MFZKTO1,"26, 27",General Teaching,35,1,Monday,9,,
E:N8S2S5TQTB,"10, 11",General Teaching,17,1,Thursday,16,,
E:WJ8SGSTVP3,"15, 16",General Teaching,33,2,Wednesday,12,,
E:3K6PJFCOP1,"28, 29",General Teaching,18,1,Monday,10,,
E:E7IZ6QLZJ9,"11, 12",General Teaching,16,1,Monday,13,,
E:KTC7N92TJQ,"11, 12",General Teaching,16,1,Friday,16,,
E:92MBUXEH27,"11, 15",General Teaching,65,1,Wednesday,16,,
E:C8BC5RCJ8L,"34, 36",General Teaching,50,2,Thursday,13,,
E:PKUFINJ3QJ,"34, 35",Computer Laboratory,28,1,Thursday,10,,
E:S3T9HZ3H1N,"10, 11",Computer Laboratory,25,1,Tuesday,12,,
E:WFIQFOPFWB,"10, 11",General Teaching,13,1,Wednesday,15,,
E:O86H9K1SJJ,"27, 29",Computer Laboratory,44,2,Thursday,11,,
E:6C3E7U91VZ,"26, 27",General Teaching,25,2,Tuesday,9,,
E:W1X8YKSSSF,"9, 10",General Teaching,45,3,Friday,11,,
E:6MTPFEEJQH,"9, 10",General Teaching,100,2,Monday,12,,
E:YI8EPEIYLA,"26, 27",General Teaching,200,1,Monday,9,,
E:QMONNQK2JS,"28, 29",General Teaching,20,1,Thursday,15,,
E:9TG25RG6EW,"28, 29",General Teaching,15,1,Wednesday,15,,
E:AB7IE4VJRJ,"28, 29",General Teaching,15,1,Tuesday,15,,
